"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"72117","5","23","74","0","2024","A","N",24,0,0,0,0,0,0,"N",1.12,0,0,0,0,0,0,"N",1,4.3,0,0,0,0,0,0,0,0,0,0,0,0
"72119","5","23","74","0","2024","A","",13,64,1590999,518388,21750,481,24990,"",0.41,0.20,0.15,0.17,0.11,0.76,0.76,"",-2,-13.3,1,1.6,222646,16.3,-29616,-5.4,-1863,-7.9,66,15.9,3384,15.7
"72121","5","23","74","0","2024","A","",8,42,1649276,400974,20548,763,39662,"",0.47,0.23,0.33,0.26,0.19,1.45,1.45,"",0,0.0,-3,-6.7,37971,2.4,28236,7.6,747,3.8,77,11.2,3987,11.2
"72123","5","23","74","0","2024","A","",5,9,1399797,94898,3066,2964,154106,"",0.28,0.04,0.20,0.06,0.03,4.65,4.65,"",-3,-37.5,-11,-55.0,654338,87.8,-78626,-45.3,-3989,-56.5,2238,308.3,116361,308.3
"72125","5","23","74","0","2024","A","",9,105,2520301,894377,43462,463,24098,"",0.28,0.26,0.21,0.29,0.23,0.81,0.81,"",-1,-10.0,-31,-22.8,-447265,-15.1,-161352,-15.3,-7124,-14.1,42,10.0,2211,10.1
"72127","2","23","74","0","2024","A","",2,129,2478410,0,0,370,19237,"",1.08,1.07,0.53,0.00,0.00,0.49,0.49,"",0,0.0,4,3.2,73200,3.0,0,0.0,0,0.0,-1,-0.3,-43,-0.2
"72127","5","23","74","0","2024","A","",435,10959,403686489,95313795,4178763,708,36836,"",0.46,0.82,0.65,0.80,0.58,0.80,0.80,"",-31,-6.7,765,7.5,52935146,15.1,7061925,8.0,303137,7.8,46,6.9,2428,7.1
"72129","5","23","74","0","2024","A","",22,300,8978753,2436438,108711,576,29929,"",0.94,1.14,0.95,1.09,0.86,0.83,0.83,"",-6,-21.4,2,0.7,727785,8.8,29501,1.2,-1445,-1.3,44,8.3,2264,8.2
"72131","5","23","74","0","2024","A","",38,346,6840090,2875617,144232,381,19793,"",0.70,1.01,0.82,0.88,0.68,0.81,0.81,"",0,0.0,16,4.8,859734,14.4,214172,8.0,10828,8.1,33,9.5,1675,9.2
"72133","5","23","74","0","2024","A","N",14,0,0,0,0,0,0,"N",0.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72135","5","23","74","0","2024","A","",46,352,9631989,2951343,124706,526,27370,"",1.32,1.49,1.38,1.34,0.94,0.93,0.93,"",-2,-4.2,50,16.6,715879,8.0,435667,17.3,18087,17.0,-42,-7.4,-2170,-7.3
"72137","5","23","74","0","2024","A","",54,1258,37363211,10878470,518731,571,29708,"",0.86,1.70,1.50,1.41,1.14,0.88,0.88,"",-1,-1.8,53,4.4,3785326,11.3,383778,3.7,-2403,-0.5,35,6.5,1839,6.6
"72139","5","23","74","0","2024","A","",61,737,22040737,5930375,268696,575,29889,"",1.29,1.38,1.53,1.43,1.10,1.10,1.10,"",-1,-1.6,84,12.9,3477123,18.7,736338,14.2,28527,11.9,28,5.1,1457,5.1
"72141","5","23","74","0","2024","A","",12,97,1897157,828856,35281,376,19575,"",0.51,0.49,0.34,0.73,0.55,0.68,0.69,"",-4,-25.0,-5,-4.9,262277,16.0,2600,0.3,3108,9.7,69,22.5,3612,22.6
"72143","5","23","74","0","2024","A","N",18,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,"N",-3,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"72145","5","23","74","0","2024","A","",34,177,4827648,1453660,63620,526,27339,"",0.79,0.39,0.30,0.34,0.25,0.78,0.78,"",-6,-15.0,-18,-9.2,-281801,-5.5,-110403,-7.1,-2462,-3.7,22,4.4,1114,4.2
"72147","5","23","74","0","2024","A","N",5,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72149","5","23","74","0","2024","A","",15,118,2723275,925031,44078,443,23014,"",1.12,0.65,0.46,0.62,0.51,0.71,0.71,"",-1,-6.2,-3,-2.5,169454,6.6,-51037,-5.2,3074,7.5,36,8.8,1850,8.7
"72151","5","23","74","0","2024","A","",13,97,2696945,829595,33554,534,27780,"",0.75,0.64,0.66,0.87,0.59,1.03,1.03,"",-2,-13.3,22,29.3,727515,36.9,162282,24.3,3576,11.9,30,6.0,1579,6.0
"72153","5","23","74","0","2024","A","",15,111,2783563,914823,38703,480,24983,"",0.40,0.32,0.29,0.32,0.22,0.89,0.89,"",2,15.4,0,0.0,319857,13.0,-35785,-3.8,-2197,-5.4,52,12.1,2704,12.1
"72999","5","23","74","0","2024","A","",11,40,1988303,504681,16757,968,50337,"",0.32,0.19,0.16,0.22,0.14,0.85,0.85,"N",6,120.0,0,0,0,0,0,0,0,0,0,0,0,0
"78000","5","23","54","0","2024","A","",275,1934,121699477,62855972,2618735,1210,62937,"",1.02,1.03,1.16,1.34,0.85,1.12,1.12,"",-63,-18.6,-101,-5.0,-5078623,-4.0,-4946366,-7.3,959878,57.9,12,1.0,648,1.0
"78010","5","23","74","0","2024","A","",122,1144,74377178,37187666,1565541,1250,64991,"",1.16,1.52,1.78,2.11,1.31,1.17,1.17,"",-29,-19.2,-19,-1.6,1034291,1.4,-299467,-0.8,641379,69.4,37,3.1,1914,3.0
"78020","5","23","74","0","2024","A","N",26,0,0,0,0,0,0,"N",1.07,0,0,0,0,0,0,"N",-5,-16.1,0,0,0,0,0,0,0,0,0,0,0,0
"78030","5","23","74","0","2024","A","N",127,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,"N",-29,-18.6,0,0,0,0,0,0,0,0,0,0,0,0
"C1018","5","23","44","0","2024","A","",438,3755,251643643,53617006,777864,1289,67010,"",1.23,0.96,1.08,1.10,0.83,1.12,1.12,"",-3,-0.7,-48,-1.3,11473219,4.8,2641202,5.2,-49980,-6.0,75,6.2,3860,6.1
"C1038","5","23","44","0","2024","A","N",243,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,"N",-23,-8.6,0,0,0,0,0,0,0,0,0,0,0,0
"C1042","5","23","44","0","2024","A","",1512,14630,1139167392,181661412,10954111,1497,77867,"",0.99,0.88,1.03,0.85,1.30,1.17,1.17,"",12,0.8,240,1.7,78791765,7.4,3340586,1.9,463140,4.4,80,5.6,4179,5.7
"C1050","5","23","44","0","2024","A","N",240,0,0,0,0,0,0,"N",0.80,0,0,0,0,0,0,"N",9,3.9,0,0,0,0,0,0,0,0,0,0,0,0
"C1054","5","23","44","0","2024","A","",474,3191,231638477,156772033,3659669,1396,72599,"",1.54,1.25,1.47,1.30,0.92,1.18,1.18,"",-3,-0.6,34,1.1,14768975,6.8,10114676,6.9,458050,14.3,75,5.7,3897,5.7
"C1058","5","23","44","0","2024","A","",2242,19397,1775167713,328349702,17288121,1760,91520,"",1.13,0.82,0.91,1.00,1.07,1.10,1.10,"",-45,-2.0,126,0.7,111281958,6.7,8677810,2.7,69961,0.4,100,6.0,5180,6.0
"C1074","5","23","44","0","2024","A","",2262,27117,1919394189,971409048,13305503,1361,70782,"",1.03,1.28,1.35,1.34,1.39,1.06,1.06,"",81,3.7,88,0.3,114630875,6.4,43486698,4.7,-643526,-4.6,77,6.0,4010,6.0
"C1078","5","23","44","0","2024","A","",342,3180,224326154,34666985,658021,1357,70545,"",1.00,1.01,1.28,1.04,1.08,1.27,1.27,"",-7,-2.0,-36,-1.1,7985005,3.7,-119777,-0.3,-29273,-4.3,63,4.9,3264,4.9
"C1090","5","23","44","0","2024","A","N",1685,0,0,0,0,0,0,"N",1.07,0,0,0,0,0,0,"N",-19,-1.1,0,0,0,0,0,0,0,0,0,0,0,0
"C1102","5","23","44","0","2024","A","",295,2696,167301534,36899938,2592688,1194,62067,"",1.10,0.89,0.96,0.90,1.19,1.09,1.09,"",-3,-1.0,127,4.9,21825878,15.0,2777282,8.1,215427,9.1,105,9.6,5447,9.6
"C1110","5","23","44","0","2024","A","N",755,0,0,0,0,0,0,"N",1.36,0,0,0,0,0,0,"N",7,0.9,0,0,0,0,0,0,0,0,0,0,0,0
"C1118","5","23","44","0","2024","A","",299,2568,183378800,105021358,2378390,1373,71405,"",1.01,0.87,0.94,1.13,2.08,1.09,1.09,"",87,41.0,340,15.3,27124821,17.4,16614553,18.8,-193380,-7.5,25,1.9,1286,1.8
"C1120","5","23","44","0","2024","A","",384,2312,175149791,43415133,1981394,1457,75773,"",1.00,0.67,0.76,0.38,1.04,1.14,1.14,"N",384,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1126","5","23","44","0","2024","A","",1436,11880,1212516337,702879120,10967497,1963,102065,"",1.58,1.28,1.69,1.62,1.01,1.32,1.32,"",-9,-0.6,1093,10.1,204784118,20.3,104066147,17.4,-984610,-8.2,166,9.2,8646,9.3
"C1146","5","23","44","0","2024","A","",596,4907,382144702,65168764,3153037,1498,77877,"",0.80,0.43,0.42,0.64,0.78,0.98,0.98,"",-68,-10.2,55,1.1,19891475,5.5,1758843,2.8,195967,6.6,62,4.3,3213,4.3
"C1150","5","23","44","0","2024","A","",193,1142,79542351,13001204,87957,1339,69642,"",0.88,0.50,0.63,0.52,0.44,1.26,1.26,"",5,2.7,77,7.2,11478159,16.9,1385722,11.9,-1922,-2.1,110,9.0,5732,9.0
"C1154","5","23","44","0","2024","A","",771,9777,856849978,171907565,5393550,1685,87642,"",1.40,1.49,2.02,1.37,1.70,1.35,1.35,"",40,5.5,109,1.1,57944452,7.3,3214601,1.9,-189387,-3.4,96,6.0,5006,6.1
"C1164","5","23","44","0","2024","A","",153,1201,29773182,9692078,438516,477,24797,"",0.78,0.56,0.45,0.54,0.40,0.80,0.80,"",-10,-6.1,1,0.1,2727336,10.1,-31411,-0.3,2685,0.6,43,9.9,2254,10.0
"C1170","5","23","44","0","2024","A","",1796,9786,651303900,336153640,2960222,1280,66554,"",1.30,1.01,1.09,0.94,0.82,1.08,1.08,"",-234,-11.5,-798,-7.5,-11791152,-1.8,-10721510,-3.1,-269817,-8.4,75,6.2,3903,6.2
"C1202","5","23","44","0","2024","A","",507,3877,289500286,50731369,550503,1436,74663,"",1.03,0.78,0.97,0.90,0.60,1.25,1.25,"",26,5.4,95,2.5,15007346,5.5,3534063,7.5,47090,9.4,40,2.9,2081,2.9
"C1206","5","23","44","0","2024","A","N",16425,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,"N",2175,15.3,0,0,0,0,0,0,0,0,0,0,0,0
"C1210","5","23","44","0","2024","A","",1133,7962,599309430,342269479,14290834,1448,75276,"",1.29,0.90,1.12,0.98,1.05,1.24,1.24,"",431,61.4,2447,44.4,165444439,38.1,101510742,42.2,3307519,30.1,-65,-4.3,-3401,-4.3
"C1222","5","23","44","0","2024","A","",379,3348,234669595,36575402,183354,1348,70089,"",1.04,0.89,1.09,0.89,0.48,1.22,1.22,"",29,8.3,325,10.8,45656281,24.2,3895766,11.9,13401,7.9,145,12.1,7559,12.1
"C1226","5","23","44","0","2024","A","",1272,13512,1001048120,200307375,1517661,1425,74087,"",1.16,1.11,1.32,1.13,0.55,1.18,1.18,"",74,6.2,-413,-3.0,-73640678,-6.9,-19546594,-8.9,-377040,-19.9,-59,-4.0,-3092,-4.0
"C1242","5","23","44","0","2024","A","",6242,83014,7256332779,1060802830,18631696,1681,87411,"",1.05,1.25,1.14,1.12,0.84,0.92,0.91,"",88,1.4,5037,6.5,861292122,13.5,57539865,5.7,872789,4.9,104,6.6,5399,6.6
"C1254","5","23","44","0","2024","A","",1424,15984,1236035269,167302516,7932552,1487,77329,"",0.65,0.88,1.05,0.80,0.57,1.20,1.20,"",6,0.4,-219,-1.4,34234177,2.8,-7063302,-4.1,84272,1.1,61,4.3,3159,4.3
"C1258","5","23","44","0","2024","A","",6971,78536,6543872263,882872527,16684319,1602,83323,"",1.15,1.10,1.11,1.10,0.92,1.01,1.01,"",-230,-3.2,353,0.5,227769620,3.6,-14569393,-1.6,-10279687,-38.1,48,3.1,2537,3.1
"C1262","5","23","44","0","2024","A","",559,3921,277031561,63189858,2284785,1359,70658,"",1.37,1.04,1.23,1.18,1.30,1.19,1.19,"",7,1.3,80,2.1,25648325,10.2,101961,0.2,120464,5.6,100,7.9,5213,8.0
"C1270","5","23","44","0","2024","A","",1456,7204,587133888,132656566,3800778,1567,81495,"",1.91,1.43,1.67,1.09,0.78,1.17,1.17,"",-5,-0.3,-104,-1.4,13548850,2.4,-3006219,-2.2,740384,24.2,58,3.8,3010,3.8
"C1294","5","23","44","0","2024","A","N",2758,0,0,0,0,0,0,"N",1.20,0,0,0,0,0,0,"N",6,0.2,0,0,0,0,0,0,0,0,0,0,0,0
"C1298","5","23","44","0","2024","A","",194,1831,139704725,23881128,1374972,1467,76300,"",0.95,0.64,0.71,0.68,0.96,1.11,1.11,"",-27,-12.2,35,1.9,11964335,9.4,541580,2.3,17605,1.3,99,7.2,5182,7.3
"C1302","5","23","44","0","2024","A","",184,1520,99068403,19490445,1198675,1254,65198,"",1.12,0.85,0.94,0.86,1.11,1.11,1.11,"",-11,-5.6,89,6.2,7630105,8.3,779631,4.2,94446,8.6,25,2.0,1304,2.0
"C1314","5","23","44","0","2024","A","",707,21779,1916361195,354228742,17745558,1692,87991,"",1.10,2.57,3.11,2.94,3.73,1.21,1.21,"N",-3,-0.4,0,0,0,0,0,0,0,0,0,0,0,0
"C1322","5","23","44","0","2024","A","",291,1409,79352826,19110606,743077,1083,56305,"",0.99,0.63,0.63,0.65,0.71,1.00,1.00,"",23,8.6,175,14.2,14050469,21.5,2816902,17.3,70910,10.5,65,6.4,3371,6.4
"C1338","5","23","44","0","2024","A","",878,7564,654876426,481548624,14491245,1665,86578,"",1.53,1.54,1.91,1.86,2.50,1.24,1.24,"",62,7.6,-294,-3.7,-3031364,-0.5,-13361205,-2.7,-1459251,-9.1,55,3.4,2854,3.4
"C1346","5","23","44","0","2024","A","",1723,8748,664459408,445890408,9905293,1461,75958,"",1.69,1.54,1.62,1.58,1.11,1.05,1.05,"",181,11.7,970,12.5,103508361,18.5,58703059,15.2,2261355,29.6,74,5.3,3833,5.3
"C1374","5","23","44","0","2024","A","N",1106,0,0,0,0,0,0,"N",1.61,0,0,0,0,0,0,"N",14,1.3,0,0,0,0,0,0,0,0,0,0,0,0
"C1378","5","23","44","0","2024","A","",472,4074,326745399,69374683,4269644,1542,80193,"",1.15,0.81,0.97,1.04,1.28,1.20,1.20,"",-11,-2.3,61,1.5,27425265,9.2,1953676,2.9,104530,2.5,108,7.5,5608,7.5
"C1382","5","23","44","0","2024","A","",2861,29161,2366533261,325669198,2043240,1561,81155,"",1.02,1.08,1.20,0.97,0.76,1.11,1.11,"",83,3.0,1120,4.0,183058680,8.4,12064782,3.8,-632098,-23.6,64,4.3,3289,4.2
"C1390","5","23","44","0","2024","A","N",672,0,0,0,0,0,0,"N",1.51,0,0,0,0,0,0,"N",16,2.4,0,0,0,0,0,0,0,0,0,0,0,0
"C1398","5","23","44","0","2024","A","N",382,0,0,0,0,0,0,"N",1.02,0,0,0,0,0,0,"N",-9,-2.3,0,0,0,0,0,0,0,0,0,0,0,0
"C1401","5","23","44","0","2024","A","",334,2639,196474856,47114481,2483722,1432,74455,"",1.28,0.57,0.59,0.58,0.83,1.05,1.05,"",-45,-11.9,-412,-13.5,-27200035,-12.2,-5889338,-11.1,-385314,-13.4,22,1.6,1153,1.6
"C1402","5","23","44","0","2024","A","",312,2879,197938928,37175071,1272597,1322,68757,"",1.06,0.76,0.82,0.85,1.40,1.09,1.09,"",-4,-1.3,26,0.9,11575996,6.2,190366,0.5,-138850,-9.8,66,5.3,3441,5.3
"C1426","5","23","44","0","2024","A","",5338,34012,2372934468,1706245553,16660310,1342,69767,"",1.84,1.68,1.66,1.72,1.31,0.99,0.99,"",398,8.1,1615,5.0,295547779,14.2,204290154,13.6,5168123,45.0,109,8.8,5645,8.8
"C1446","5","23","44","0","2024","A","",14017,123002,12883177501,2379551496,115366810,2014,104740,"",1.01,0.87,0.81,0.73,1.10,0.94,0.94,"",-569,-3.9,-1320,-1.1,498947673,4.0,-43174391,-1.8,30672406,36.2,98,5.1,5125,5.1
"C1450","5","23","44","0","2024","A","",834,5464,426453339,154312672,3527828,1501,78041,"",0.57,0.54,0.41,0.49,0.35,0.76,0.75,"",-68,-7.5,-249,-4.4,4616634,1.1,10421169,7.2,728804,26.0,81,5.7,4203,5.7
"C1454","5","23","44","0","2024","A","",466,4016,275143562,59983565,2058685,1317,68506,"",0.96,0.95,1.12,0.86,1.06,1.17,1.17,"",32,7.4,270,7.2,34946024,14.5,4809037,8.7,481534,30.5,84,6.8,4392,6.9
"C1458","5","23","44","0","2024","A","",1560,7974,641405073,372440391,6031870,1547,80440,"",2.05,2.07,2.35,1.80,1.60,1.13,1.13,"N",1560,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1474","5","23","44","0","2024","A","",850,4397,314887058,244491654,4264319,1377,71611,"",1.62,0.90,0.84,1.30,1.27,0.93,0.93,"",27,3.3,-63,-1.4,14089939,4.7,2752480,1.1,-220467,-4.9,80,6.2,4170,6.2
"C1486","5","23","44","0","2024","A","N",2568,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,"N",39,1.5,0,0,0,0,0,0,0,0,0,0,0,0
"C1518","5","23","44","0","2024","A","",423,3867,204675485,49658236,952477,1018,52924,"",0.75,0.47,0.52,0.50,0.45,1.11,1.11,"",19,4.7,194,5.3,18717837,10.1,1481292,3.1,-99298,-9.4,44,4.5,2291,4.5
"C1526","5","23","44","0","2024","A","",381,1905,111277814,24459048,405516,1123,58411,"",1.27,0.78,0.80,0.77,0.85,1.03,1.03,"",46,13.7,52,2.8,9904488,9.8,1014085,4.3,-56512,-12.2,71,6.7,3703,6.8
"C1538","5","23","44","0","2024","A","",2652,20767,1607026496,358035606,19388072,1488,77384,"",1.13,0.74,0.82,0.82,0.88,1.10,1.10,"",-69,-2.5,-43,-0.2,111552341,7.5,2881070,0.8,-460761,-2.3,106,7.7,5521,7.7
"C1550","5","23","44","0","2024","A","N",488,0,0,0,0,0,0,"N",1.42,0,0,0,0,0,0,"N",6,1.2,0,0,0,0,0,0,0,0,0,0,0,0
"C1554","5","23","44","0","2024","A","",854,6034,465513455,110116939,2962684,1484,77147,"",0.97,0.94,0.95,1.02,0.93,1.01,1.01,"",13,1.5,188,3.2,38639921,9.1,10450864,10.5,148825,5.3,80,5.7,4125,5.6
"C1594","5","23","44","0","2024","A","",945,8620,671179243,110040287,7133598,1497,77865,"",1.21,1.00,1.33,0.99,1.60,1.33,1.33,"",15,1.6,452,5.5,74138571,12.4,6815213,6.6,400410,5.9,91,6.5,4768,6.5
"C1598","5","23","44","0","2024","A","",5000,41448,2697565279,422288377,3168257,1252,65083,"",2.22,2.64,2.60,2.22,1.15,0.99,0.99,"",360,7.8,1604,4.0,196053463,7.8,628824,0.1,-190242,-5.7,45,3.7,2300,3.7
"C1602","5","23","44","0","2024","A","N",226,0,0,0,0,0,0,"N",0.92,0,0,0,0,0,0,"N",-16,-6.6,0,0,0,0,0,0,0,0,0,0,0,0
"C1618","5","23","44","0","2024","A","",193,1677,124078041,72267485,1958521,1423,73999,"",1.19,1.00,1.00,1.28,1.22,1.00,1.00,"",9,4.9,134,8.7,15636585,14.4,5655597,8.5,198512,11.3,71,5.3,3708,5.3
"C1622","5","23","44","0","2024","A","",386,3261,251235807,121563119,2908266,1482,77045,"",1.25,1.55,1.82,1.61,2.28,1.17,1.17,"",14,3.8,307,10.4,41412417,19.7,14390403,13.4,581516,25.0,116,8.5,6011,8.5
"C1630","5","23","44","0","2024","A","",763,8848,654682930,352978615,12900118,1423,73989,"",1.07,1.22,1.27,1.22,2.60,1.04,1.04,"",-9,-1.2,327,3.8,45640931,7.5,25383094,7.7,64432,0.5,48,3.5,2511,3.5
"C1654","5","23","44","0","2024","A","",312,2433,159978999,30134565,1360554,1264,65747,"",1.16,0.77,0.85,0.69,0.62,1.10,1.10,"",6,2.0,66,2.8,14318210,9.8,1162383,4.0,46196,3.5,81,6.8,4211,6.8
"C1658","5","23","44","0","2024","A","",441,3971,290675745,70561841,3892689,1408,73207,"",1.15,0.73,0.78,0.95,1.26,1.08,1.08,"",0,0.0,-234,-5.6,-11862421,-3.9,-5965649,-7.8,-485523,-11.1,24,1.7,1257,1.7
"C1662","5","23","44","0","2024","A","",500,4259,324792904,57961537,2930873,1466,76257,"",0.86,0.78,0.89,0.90,1.20,1.14,1.14,"",18,3.7,-126,-2.9,5073204,1.6,-1702207,-2.9,-79734,-2.6,64,4.6,3338,4.6
"C1670","5","23","44","0","2024","A","",2738,22201,1801010223,409879390,2687055,1560,81124,"",1.13,1.09,1.24,1.03,0.56,1.13,1.13,"",180,7.0,1323,6.3,217396700,13.7,25798136,6.7,-28754,-1.1,101,6.9,5273,7.0
"C1674","5","23","44","0","2024","A","",9256,78761,6340467274,2668600463,21642205,1548,80502,"",1.21,1.12,1.10,1.02,0.76,0.99,0.99,"",17,0.2,2264,3.0,446933646,7.6,196908595,8.0,1375010,6.8,66,4.5,3460,4.5
"C1682","5","23","44","0","2024","A","",640,5084,361166890,52503801,381851,1366,71045,"",0.96,0.85,0.80,0.92,0.81,0.95,0.95,"",-87,-12.0,-529,-9.4,-27563631,-7.1,-7748444,-12.9,-47412,-11.0,34,2.6,1783,2.6
"C1686","5","23","44","0","2024","A","N",1293,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,"N",89,7.4,0,0,0,0,0,0,0,0,0,0,0,0
"C1694","5","23","44","0","2024","A","",497,3414,244141314,123869640,2740183,1375,71501,"",1.35,1.35,1.47,1.63,2.83,1.09,1.09,"",19,4.0,283,9.0,35718078,17.1,18560411,17.6,342262,14.3,95,7.4,4933,7.4
"C1698","5","23","44","0","2024","A","",22964,175036,16975147181,3132449392,175974124,1865,96981,"",1.17,0.75,0.84,0.72,0.89,1.12,1.12,"",-716,-3.0,-3038,-1.7,813807592,5.0,5335619,0.2,-1134873,-0.6,120,6.9,6225,6.9
"C1702","5","23","44","0","2024","A","",600,3918,303290784,45124317,1969619,1489,77408,"",0.85,0.94,1.19,1.16,0.90,1.26,1.25,"",-14,-2.3,-198,-4.8,4872180,1.6,-1586760,-3.4,35614,1.8,95,6.8,4899,6.8
"C1714","5","23","44","0","2024","A","N",4941,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,"N",127,2.6,0,0,0,0,0,0,0,0,0,0,0,0
"C1730","5","23","44","0","2024","A","N",657,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,"N",35,5.6,0,0,0,0,0,0,0,0,0,0,0,0
"C1741","5","23","44","0","2024","A","",4831,40198,3111199248,500362826,31965637,1488,77396,"",0.97,0.74,0.77,0.74,1.16,1.04,1.04,"N",4831,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1742","5","23","44","0","2024","A","",240,2201,164915901,25171541,271893,1441,74925,"",1.09,0.97,1.26,0.97,0.77,1.30,1.30,"",14,6.2,-724,-24.8,-76933607,-31.8,-10015195,-28.5,-393663,-59.1,-149,-9.4,-7766,-9.4
"C1766","5","23","44","0","2024","A","",1537,6867,427943757,333190908,3766475,1198,62317,"",2.27,1.84,1.91,1.95,1.60,1.04,1.04,"",125,8.9,73,1.1,29004681,7.3,24722959,8.0,1156504,44.3,69,6.1,3594,6.1
"C1778","5","23","44","0","2024","A","",580,6075,400201211,74711735,1004456,1267,65879,"",1.23,0.86,0.95,1.07,0.74,1.11,1.11,"",10,1.8,109,1.8,13655844,3.5,1871963,2.6,-261458,-20.7,21,1.7,1083,1.7
"C1782","5","23","44","0","2024","A","",2276,18118,1308482368,521036672,15494530,1389,72218,"",1.11,1.09,1.09,1.04,0.99,1.00,1.00,"",-187,-7.6,-54,-0.3,48355503,3.8,57194065,12.3,4760195,44.3,55,4.1,2872,4.1
"C1786","5","23","44","0","2024","A","",606,4110,284359621,54944140,1106863,1331,69193,"",1.33,0.74,0.82,0.86,1.04,1.10,1.10,"",55,10.0,380,10.2,28870367,11.3,2014956,3.8,-63490,-5.4,14,1.1,696,1.0
"C1790","5","23","44","0","2024","A","",1934,16559,1146526081,297777032,1842884,1331,69237,"",1.03,0.80,0.87,0.81,0.45,1.08,1.08,"",92,5.0,663,4.2,98882275,9.4,13492738,4.7,-13885,-0.7,64,5.1,3330,5.1
"C1798","5","23","44","0","2024","A","N",561,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,"N",47,9.1,0,0,0,0,0,0,0,0,0,0,0,0
"C1802","5","23","44","0","2024","A","",171,1704,115520093,21664940,814949,1304,67807,"",1.04,0.65,0.56,0.56,1.31,0.86,0.86,"",-1,-0.6,-23,-1.3,4066043,3.6,70298,0.3,-5669,-0.7,63,5.1,3261,5.1
"C1814","5","23","44","0","2024","A","",4356,53058,4711643299,686483100,35682224,1708,88802,"",0.93,0.93,1.10,0.92,1.25,1.18,1.18,"",152,3.6,4470,9.2,797345501,20.4,75891562,12.4,5159357,16.9,159,10.3,8241,10.2
"C1858","5","23","44","0","2024","A","",856,20813,1719036533,351119424,15769324,1588,82594,"",1.05,2.07,2.65,2.52,3.70,1.28,1.28,"",-9,-1.0,992,5.0,175100202,11.3,41324480,13.3,2000851,14.5,90,6.0,4701,6.0
"C1870","5","23","44","0","2024","A","",239,1271,88778166,62077695,1375180,1343,69858,"",0.98,0.63,0.61,0.89,0.67,0.97,0.97,"",-1,-0.4,-41,-3.1,2469752,2.9,-357191,-0.6,99009,7.8,78,6.2,4057,6.2
"C1888","5","23","44","0","2024","A","",1407,8016,488893860,81949017,592779,1173,60994,"",1.54,1.23,1.16,1.13,0.77,0.95,0.95,"",34,2.5,142,1.8,40021500,8.9,2097793,2.6,5477,0.9,77,7.0,3986,7.0
"C1910","5","23","44","0","2024","A","",15742,231473,20287106144,2931947674,50597627,1685,87644,"",0.96,1.10,1.12,0.94,0.72,1.01,1.01,"",-229,-1.4,8591,3.9,1683422846,9.0,72180631,2.5,-2646392,-5.0,80,5.0,4175,5.0
"C1914","5","23","44","0","2024","A","",256,1438,86577860,18151790,241179,1158,60218,"",1.01,0.41,0.43,0.35,0.32,1.05,1.05,"",36,16.4,84,6.2,7215896,9.1,727489,4.2,-66403,-21.6,31,2.8,1623,2.8
"C1930","5","23","44","0","2024","A","",957,5859,414786648,70454991,461701,1361,70798,"",1.40,1.31,1.69,1.19,0.92,1.29,1.29,"",35,3.8,525,9.8,72675241,21.2,8245353,13.3,68079,17.3,128,10.4,6659,10.4
"C1934","5","23","44","0","2024","A","",907,10602,847656763,350900136,15601214,1538,79956,"",1.12,1.14,1.31,1.33,2.26,1.16,1.16,"",-11,-1.2,723,7.3,99888647,13.4,45907563,15.1,2057385,15.2,82,5.6,4266,5.6
"C1943","5","23","44","0","2024","A","",1376,14416,1105970148,175515845,8665250,1475,76717,"",0.88,0.74,0.84,0.76,1.03,1.13,1.13,"N",1376,100.0,0,0,0,0,0,0,0,0,0,0,0,0
